,Unnamed: 0,elo,championName,win,kills,assists,deaths,individualPosition,totalMinionsKilled,goldEarned,dragonKills,totalDamageDealtToChampions,totalDamageTaken,turretTakedowns,baronKills,damageDealtToBuildings,damageDealtToObjectives,detectorWardsPlaced,inhibitorTakedowns,neutralMinionsKilled,wardsKilled,wardsPlaced,visionScore,summoner2Id,summoner1Id
8826,1320,SILVER III,Jhin,True,1,1,2,BOTTOM,127,9635,0,2618,11838,0,0,1522,3831,0,0,41,1,4,8,7,4
8827,1321,unrancked,Zed,True,9,3,5,JUNGLE,78,16618,1,31787,32035,3,0,296,40727,0,0,134,4,3,23,4,11
8828,1322,SILVER IV,Irelia,True,15,8,3,TOP,220,17657,0,37530,32915,4,0,5045,8509,4,0,15,3,11,25,4,14
8829,1323,BRONZE I,Zoe,True,8,9,4,MIDDLE,124,11570,0,23059,22229,2,0,1458,4224,3,1,4,3,15,31,4,14
8830,1324,BRONZE III,Anivia,True,1,11,5,UTILITY,98,9451,0,18199,21914,2,0,2519,4540,0,1,4,0,10,14,3,4
8831,1325,SILVER IV,Ezreal,False,8,3,4,BOTTOM,218,13721,0,30026,21241,2,0,5449,7094,0,0,4,3,6,12,7,4
8832,1326,SILVER I,Yasuo,False,5,1,10,MIDDLE,240,13110,1,16925,31628,0,0,2339,19472,0,0,24,2,11,20,4,14
8833,1327,SILVER I,Aatrox,False,2,5,8,TOP,188,11892,0,13181,33835,0,0,1541,5895,0,0,15,1,14,22,4,14
8834,1328,GOLD IV,Shaco,False,2,9,6,JUNGLE,15,10179,2,16807,25423,1,0,590,9856,6,0,130,3,11,36,11,14
8835,1329,unrancked,Karma,False,2,7,6,UTILITY,28,8106,0,10337,23364,1,0,2204,3307,2,0,0,3,36,58,7,4
8836,1330,SILVER II,Sett,False,4,4,10,TOP,168,11620,0,26164,42856,2,0,4117,12941,0,0,0,0,8,15,4,12
8837,1331,SILVER I,Kayn,False,4,8,9,JUNGLE,31,11695,3,21787,48046,0,1,0,22714,1,0,141,2,2,14,4,11
8838,1332,SILVER II,Vex,False,10,5,12,MIDDLE,129,13654,0,31640,25773,0,0,1078,3864,2,0,3,0,12,18,14,4
8839,1333,SILVER III,Ezreal,False,10,5,6,BOTTOM,149,13781,0,20881,19948,0,0,325,18727,5,0,11,3,15,30,1,4
8840,1334,SILVER II,Zyra,False,3,13,12,UTILITY,69,11180,0,30000,24892,1,0,2999,8521,1,0,4,10,21,55,14,4
8841,1335,SILVER I,Yorick,True,4,10,2,TOP,226,13309,0,20606,24367,8,0,14842,31210,0,2,20,2,9,16,4,12
8842,1336,SILVER I,Warwick,True,21,9,3,JUNGLE,29,18422,2,40092,59931,1,0,1711,44340,0,0,184,0,9,23,4,11
8843,1337,GOLD IV,Annie,True,14,16,7,MIDDLE,158,15355,0,30680,20026,5,0,6675,14057,0,0,8,2,2,8,4,14
8844,1338,GOLD IV,Ashe,True,4,18,9,BOTTOM,129,11074,0,20316,27639,3,0,2642,3811,0,1,9,5,10,26,1,4
8845,1339,SILVER I,Zilean,True,6,16,10,UTILITY,56,11312,0,17413,30630,1,0,735,5219,5,1,10,8,38,90,14,4
8846,1340,SILVER I,Yasuo,True,4,6,3,MIDDLE,130,10246,0,8836,9481,3,0,4908,10876,0,0,24,0,5,8,4,14
8847,1341,SILVER I,Sejuani,True,4,5,0,TOP,105,8125,0,8661,6251,2,0,4574,4648,1,0,1,2,9,15,4,14
8848,1342,GOLD IV,Shaco,True,3,3,1,JUNGLE,5,6307,2,4522,9601,0,0,0,8938,5,0,80,4,13,34,11,14
8849,1343,SILVER I,Tristana,True,10,4,2,BOTTOM,119,11054,0,12897,9764,4,0,6771,11301,0,0,13,2,6,11,7,4
8850,1344,SILVER II,Nautilus,True,3,8,3,UTILITY,21,6068,0,7302,11020,3,0,1921,2511,1,0,0,2,7,15,14,4
8851,1345,GOLD IV,Darius,False,1,0,3,TOP,110,5541,0,3960,12079,0,0,0,5358,3,0,4,1,9,19,4,6
8852,1346,GOLD III,Aphelios,False,1,5,6,BOTTOM,99,5696,0,7753,10163,0,0,482,7435,0,0,0,1,8,9,7,4
8853,1347,unrancked,Diana,False,3,4,4,JUNGLE,10,6191,0,6976,13173,0,0,0,5978,1,0,68,5,2,14,11,4
8854,1348,unrancked,Zoe,False,1,3,6,MIDDLE,43,4202,0,3559,12109,0,0,0,809,0,0,0,0,6,8,4,14
8855,1349,SILVER I,Elise,False,3,4,5,UTILITY,40,6245,0,9865,8972,0,0,0,367,0,0,1,3,13,28,14,4
8856,1350,SILVER I,Yasuo,True,0,0,0,MIDDLE,12,910,0,351,100,0,0,0,0,0,0,0,0,1,0,4,14
8857,1351,SILVER I,Sejuani,True,0,0,0,TOP,13,938,0,581,636,0,0,0,0,0,0,0,0,1,1,4,14
8858,1352,GOLD IV,Shaco,True,0,0,0,JUNGLE,1,856,0,0,818,0,0,0,0,1,0,8,1,3,3,11,14
8859,1353,SILVER I,Leona,True,0,0,0,BOTTOM,3,739,0,0,157,0,0,0,0,0,0,0,0,1,0,4,14
8860,1354,PLATINUM IV,Twitch,True,0,0,0,BOTTOM,16,987,0,0,35,0,0,0,0,0,0,0,0,0,0,7,4
8861,1355,GOLD IV,Zilean,False,0,0,0,BOTTOM,2,711,0,283,46,0,0,0,0,0,0,0,0,0,0,4,3
8862,1356,SILVER IV,Viego,False,0,0,0,Invalid,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
8863,1357,GOLD IV,Gwen,False,0,0,0,TOP,7,801,0,524,838,0,0,0,0,0,0,0,0,0,0,14,12
8864,1358,BRONZE II,Ezreal,False,0,0,0,BOTTOM,6,776,0,263,0,0,0,0,0,0,0,0,0,1,1,4,7
8865,1359,unrancked,Pantheon,False,0,0,0,JUNGLE,3,756,0,0,423,0,0,0,0,0,0,0,0,1,1,14,4
8866,1360,unrancked,Chogath,True,9,9,4,TOP,193,16151,2,28015,45502,4,0,2493,16169,0,1,24,2,12,23,14,4
8867,1361,BRONZE I,Ekko,True,4,8,6,MIDDLE,192,12233,0,24231,35419,3,0,3829,17489,1,1,2,3,16,48,4,14
8868,1362,BRONZE IV,Swain,True,8,9,1,UTILITY,165,15024,1,40607,31661,1,0,1912,12577,3,1,8,4,17,28,14,4
8869,1363,BRONZE I,Lux,True,3,9,9,UTILITY,42,11267,0,24680,18649,3,0,4015,5396,4,0,4,8,42,85,14,4
8870,1364,unrancked,Graves,True,6,7,5,JUNGLE,89,15327,0,25309,33470,5,1,3141,27892,1,2,130,12,17,51,11,4
8871,1365,SILVER I,Yasuo,False,6,1,9,MIDDLE,259,16264,0,30153,38563,1,0,4017,22172,0,0,62,2,13,25,4,14
8872,1366,SILVER I,Trundle,False,7,6,1,JUNGLE,93,14426,3,18251,47596,1,0,561,40311,1,0,144,4,10,33,4,11
8873,1367,GOLD IV,Twitch,False,8,8,7,BOTTOM,124,13913,0,33458,30470,1,0,336,7614,6,0,70,6,22,69,4,3
8874,1368,BRONZE III,Blitzcrank,False,3,6,7,UTILITY,72,9875,0,10387,34786,0,0,0,1593,3,0,0,14,33,78,4,12
8875,1369,unrancked,Gangplank,False,1,5,6,TOP,227,14431,0,34238,29458,2,0,4906,5226,0,0,0,1,14,24,4,12
8876,1370,SILVER I,Camille,False,5,8,11,TOP,143,12648,0,17307,38696,2,0,917,3376,0,0,13,2,11,21,4,12
8877,1371,SILVER I,Lux,False,12,8,1,MIDDLE,256,16289,1,39990,13836,2,0,2633,4583,0,0,4,4,14,27,4,14
8878,1372,GOLD IV,Ezreal,False,11,6,4,BOTTOM,307,19437,0,38605,26001,1,0,3797,17468,5,0,41,3,24,78,4,3
8879,1373,GOLD IV,LeeSin,False,2,7,4,JUNGLE,63,11503,2,10025,27013,0,0,1201,25041,1,0,109,1,12,34,11,4
8880,1374,SILVER I,Kled,False,1,5,5,UTILITY,37,8704,0,10699,30101,0,0,243,5956,1,0,0,1,13,35,12,4
8881,1375,BRONZE II,Viktor,True,3,4,12,JUNGLE,45,9603,0,6854,28417,2,1,1464,5587,0,1,4,4,0,7,4,12
8882,1376,BRONZE II,Garen,True,14,4,0,TOP,284,23120,0,48654,46272,4,0,9751,45059,1,3,57,5,16,37,14,4
8883,1377,BRONZE II,LeeSin,True,5,4,7,JUNGLE,55,15004,2,14698,43330,2,1,987,29236,9,1,193,5,21,45,11,4
8884,1378,SILVER IV,Ashe,True,3,3,5,BOTTOM,255,15821,2,18309,23933,5,0,5954,19413,0,2,16,3,6,15,7,4
8885,1379,BRONZE III,Singed,True,0,9,7,UTILITY,98,10992,0,10918,32329,1,0,976,3570,3,0,4,5,14,42,4,6
8886,1380,SILVER I,DrMundo,False,2,2,4,TOP,162,9201,0,15245,28485,1,0,2223,5850,1,0,8,1,8,16,12,4
8887,1381,SILVER III,Amumu,False,4,4,6,JUNGLE,37,8734,1,12984,29044,0,0,55,5443,2,0,84,0,3,14,4,11
8888,1382,SILVER II,Yasuo,False,1,6,8,MIDDLE,167,8830,0,12071,26663,1,0,542,9119,0,0,8,1,6,10,14,4
8889,1383,GOLD IV,Vayne,False,5,1,9,BOTTOM,121,9148,0,8581,21293,0,0,0,1859,0,0,3,1,6,9,6,4
8890,1384,SILVER I,Soraka,False,1,9,7,UTILITY,23,6524,0,10249,18068,1,0,81,524,0,0,0,1,20,32,4,3
8891,1385,SILVER I,Yorick,True,8,4,0,TOP,214,14895,0,16691,15718,8,0,17689,28740,0,3,12,1,7,12,4,12
8892,1386,SILVER III,FiddleSticks,True,6,10,3,JUNGLE,33,11123,2,18158,29888,1,0,233,19974,2,0,132,1,2,36,4,11
8893,1387,GOLD IV,Leblanc,True,4,9,3,MIDDLE,154,9863,0,18570,13033,2,0,1907,1907,2,1,0,0,8,14,12,4
8894,1388,GOLD IV,Jhin,True,16,6,3,BOTTOM,162,13619,0,37200,21164,6,0,7738,14379,1,2,22,1,6,15,4,7
8895,1389,SILVER I,Nami,True,0,20,4,UTILITY,10,8152,0,7926,13451,5,0,1681,2300,2,0,0,7,14,40,4,14
8896,1390,SILVER II,Garen,False,0,0,1,TOP,91,5716,0,1589,5681,0,0,0,0,0,0,0,1,3,6,12,4
8897,1391,SILVER III,Amumu,False,6,5,4,JUNGLE,55,9579,1,12587,18955,2,0,1744,17941,2,0,79,2,10,23,11,4
8898,1392,SILVER II,Rumble,False,2,7,2,MIDDLE,159,8558,1,17535,17239,1,0,447,6234,1,0,10,0,10,16,14,4
8899,1393,SILVER III,Varus,False,6,5,0,BOTTOM,206,12389,0,17476,10255,1,0,2862,11526,3,0,3,1,12,26,7,4
8900,1394,GOLD IV,Seraphine,False,3,8,6,UTILITY,41,7840,0,13735,15996,1,0,1812,3905,2,0,0,2,14,41,4,14
8901,1395,SILVER I,Yorick,True,6,3,1,TOP,202,14593,1,11977,21081,7,0,18135,26321,0,0,32,2,9,16,4,12
8902,1396,SILVER II,Viego,True,2,2,4,JUNGLE,37,10516,1,9739,26313,0,0,279,25949,5,0,165,2,12,32,11,4
8903,1397,SILVER II,Katarina,True,0,5,5,MIDDLE,132,7734,0,11466,17114,0,0,490,4035,0,0,1,3,10,20,14,4
8904,1398,SILVER I,Sivir,True,4,3,5,BOTTOM,149,10223,0,10308,19479,1,0,1173,6344,0,0,26,4,7,18,1,4
8905,1399,SILVER I,Yuumi,True,0,7,2,UTILITY,6,6087,0,4570,3692,1,0,222,657,1,0,0,0,15,28,14,3
8906,1400,GOLD IV,Kled,True,4,5,0,TOP,112,8151,1,12389,17220,2,0,3038,16221,0,1,14,0,4,7,12,4
8907,1401,SILVER I,Lillia,True,6,10,1,JUNGLE,18,9525,1,16790,23570,1,0,139,6399,1,0,131,1,2,13,4,11
8908,1402,SILVER I,Irelia,True,9,9,4,MIDDLE,150,11630,0,20207,16359,3,0,7553,9069,0,1,4,3,3,9,4,14
8909,1403,GOLD IV,Varus,True,8,5,1,BOTTOM,148,10837,0,16413,12795,5,0,7798,18266,0,1,8,2,7,13,7,4
8910,1404,SILVER II,Senna,True,6,11,4,UTILITY,28,9958,0,15503,9851,5,0,4696,6339,2,2,8,4,21,47,4,3
8911,1405,SILVER I,Yorick,False,1,1,5,TOP,128,6937,0,10678,17778,1,0,4738,9487,0,0,0,0,5,7,4,12
8912,1406,SILVER I,Trundle,False,2,3,6,JUNGLE,33,6860,0,10921,26542,1,0,598,6055,2,0,57,2,3,13,11,4
8913,1407,GOLD IV,Sylas,False,2,2,8,MIDDLE,94,6602,0,6378,20248,0,0,1787,1787,1,0,4,0,6,16,14,4
8914,1408,SILVER II,Kaisa,False,4,1,7,BOTTOM,133,8371,0,11061,16532,1,0,619,1063,2,0,0,1,7,12,7,4
8915,1409,SILVER I,Alistar,False,1,3,7,UTILITY,41,5761,0,5900,18591,1,0,1473,1473,0,0,0,4,13,28,14,4
8916,1410,SILVER I,Yorick,True,5,13,4,TOP,202,14442,0,34392,35120,7,0,12246,13202,0,4,11,2,8,18,4,12
8917,1411,SILVER I,Diana,True,11,9,5,JUNGLE,21,13359,4,31762,32852,1,1,824,57243,1,3,133,2,3,12,11,4
8918,1412,GOLD IV,Zed,True,6,1,7,MIDDLE,143,11819,0,21916,25046,0,0,919,7001,5,1,45,2,13,25,14,4
8919,1413,GOLD IV,Caitlyn,True,7,8,7,BOTTOM,179,13310,0,24785,21163,3,0,7045,7045,1,2,25,3,9,20,4,7
8920,1414,GOLD IV,Amumu,True,3,9,13,UTILITY,46,8430,0,8499,27397,0,0,0,9254,1,0,8,6,25,58,4,14
8921,1415,GOLD IV,Poppy,False,2,7,6,TOP,134,8528,0,16846,32814,0,0,850,3696,0,0,0,0,10,16,12,4
8922,1416,GOLD IV,Kayn,False,7,12,7,JUNGLE,89,12855,1,23792,47465,0,0,1213,27115,1,0,96,2,10,24,4,11
8923,1417,SILVER I,Katarina,False,1,1,8,MIDDLE,63,5867,0,10071,19769,0,0,0,0,2,0,0,0,6,12,4,14
8924,1418,SILVER II,Ezreal,False,17,6,2,BOTTOM,273,17632,0,39128,23864,0,0,1303,4850,2,0,12,4,12,32,12,4
8925,1419,GOLD IV,Morgana,False,9,11,9,UTILITY,79,12556,0,21224,27103,0,0,334,1276,2,0,0,7,22,54,14,4
8926,1420,SILVER I,Mordekaiser,True,9,6,3,TOP,239,16055,1,44140,37359,5,0,5497,26937,0,2,18,1,8,14,12,4
8927,1421,SILVER I,MasterYi,True,6,5,5,JUNGLE,23,11945,2,15554,21305,3,0,4394,21559,9,2,148,9,10,35,11,4
8928,1422,SILVER I,Lux,True,1,9,0,MIDDLE,133,8855,0,19330,6730,4,0,1924,2183,2,1,4,1,7,13,21,4
8929,1423,GOLD IV,Tristana,True,4,4,1,BOTTOM,205,11991,0,15308,11723,4,0,8372,21494,2,2,16,2,12,15,4,7
8930,1424,GOLD IV,Pyke,True,7,6,6,UTILITY,53,10198,1,10209,20153,4,0,1614,4029,3,1,8,8,27,61,14,4
8931,1425,SILVER I,Yorick,False,3,4,6,TOP,178,10945,0,16428,36241,2,0,5078,6626,1,0,8,0,6,8,4,12
8932,1426,SILVER I,Graves,False,2,6,5,JUNGLE,100,11652,0,12000,26568,1,0,1567,15129,4,0,128,14,6,39,11,4
8933,1427,SILVER I,Pantheon,False,7,2,6,MIDDLE,120,10645,0,19498,26689,0,0,1337,1382,0,0,0,2,10,15,4,14
8934,1428,GOLD IV,Varus,False,3,6,5,BOTTOM,225,11318,0,14346,18282,1,0,1786,3789,1,0,0,3,10,18,7,4
8935,1429,SILVER II,Soraka,False,0,10,5,UTILITY,8,6791,0,5789,12921,1,0,325,325,5,0,0,4,33,51,14,4
8936,1430,GOLD IV,Kayle,False,5,2,8,TOP,252,15152,0,24495,22444,3,0,7535,7875,0,0,0,0,8,36,12,6
8937,1431,SILVER II,Viego,False,7,10,13,JUNGLE,44,11596,0,21471,40088,0,0,0,1981,0,0,111,3,10,26,11,14
8938,1432,SILVER IV,Lissandra,False,12,12,8,MIDDLE,185,15220,0,30703,23914,1,0,3039,3949,1,0,0,5,12,22,14,4
8939,1433,GOLD IV,Caitlyn,False,6,5,5,BOTTOM,231,13121,0,20969,16841,0,0,1908,1908,0,0,7,4,8,14,4,7
8940,1434,GOLD IV,Thresh,False,0,9,13,UTILITY,24,6776,0,8115,26746,0,0,435,435,1,0,0,4,17,29,14,4
8941,1435,SILVER I,Yorick,True,2,6,4,TOP,234,13070,1,9494,26830,6,0,16278,35157,0,2,4,1,9,15,4,12
8942,1436,GOLD IV,Ekko,True,16,9,6,JUNGLE,24,16443,3,30003,36264,4,1,4284,51712,2,2,168,1,10,15,11,4
8943,1437,GOLD IV,Yasuo,True,9,12,4,MIDDLE,175,15066,0,28750,27663,3,0,2431,20702,5,3,28,2,12,25,4,14
8944,1438,GOLD IV,MissFortune,True,10,11,7,BOTTOM,108,11673,0,18768,24028,2,0,3677,6593,2,2,13,2,10,28,4,7
8945,1439,SILVER III,Pyke,True,9,9,9,UTILITY,40,9534,0,16895,25000,0,0,126,1768,2,0,2,8,23,42,4,14
8946,1440,SILVER II,Garen,True,5,11,7,TOP,226,14210,0,21000,30735,2,0,3794,5842,1,0,4,1,7,12,4,14
8947,1441,GOLD IV,LeeSin,True,16,15,6,JUNGLE,69,18146,0,22620,34951,3,1,1669,30864,3,1,144,6,14,29,4,11
8948,1442,GOLD IV,Viktor,True,8,13,6,MIDDLE,224,16080,1,30249,20485,4,0,7795,26924,3,1,13,5,13,48,14,4
8949,1443,SILVER II,MissFortune,True,9,8,11,BOTTOM,234,16799,0,20368,24519,3,0,3867,7578,1,0,8,2,12,22,7,4
8950,1444,GOLD III,Brand,True,10,20,11,UTILITY,55,14512,2,50336,24548,0,0,1212,17806,3,0,29,4,33,81,4,14
8951,1445,SILVER I,Shen,False,2,16,7,TOP,155,12064,0,10693,32827,1,0,398,2395,6,1,4,2,12,35,12,4
8952,1446,SILVER III,Nocturne,False,14,10,11,JUNGLE,98,19914,1,38987,57913,4,1,11100,39623,1,2,121,3,10,34,4,11
8953,1447,SILVER II,Lissandra,False,3,10,11,MIDDLE,149,12056,0,16926,32847,0,0,0,3304,1,0,16,5,11,27,4,14
8954,1448,SILVER I,Tristana,False,10,5,8,BOTTOM,241,16723,1,20145,29459,3,0,10505,22261,1,0,12,5,10,18,7,4
8955,1449,GOLD III,Pyke,False,12,8,12,UTILITY,52,17790,1,16793,26765,3,0,3355,9701,1,2,4,5,26,54,4,14
8956,1450,SILVER II,Viktor,True,6,7,7,MIDDLE,146,11419,0,24914,15568,1,0,3397,7861,2,1,4,0,11,30,12,4
8957,1451,GOLD IV,Graves,True,18,9,5,JUNGLE,54,16806,4,30213,32493,5,1,5487,44892,1,2,146,6,2,21,4,11
8958,1452,SILVER III,Tryndamere,True,11,8,8,TOP,153,12760,0,25622,29059,3,0,7901,15060,3,1,8,0,10,20,14,6
8959,1453,SILVER I,Tristana,True,5,13,9,BOTTOM,174,14517,0,18746,23602,6,0,7684,19507,2,2,40,7,11,37,7,4
8960,1454,GOLD IV,Xerath,True,5,21,2,UTILITY,67,11680,0,31806,9711,4,0,1693,6123,2,2,9,3,25,64,14,4
8961,1455,SILVER I,Sett,False,8,6,8,TOP,163,13018,0,25391,36768,2,0,6431,9856,3,0,4,3,13,34,4,12
8962,1456,SILVER II,Warwick,False,6,8,13,JUNGLE,9,10486,0,16830,47261,0,0,0,10606,1,0,118,3,10,21,4,11
8963,1457,GOLD III,Veigar,False,6,8,12,MIDDLE,157,10749,0,17480,25628,0,0,160,1671,3,0,0,0,15,19,4,12
8964,1458,GOLD III,Vayne,False,5,6,6,BOTTOM,198,11633,0,9816,21376,1,0,2729,5212,0,0,8,2,10,17,4,7
8965,1459,SILVER IV,Blitzcrank,False,6,8,6,UTILITY,43,10122,0,12366,30705,1,0,1034,1127,0,0,0,1,22,33,4,14
8966,1460,SILVER II,Aatrox,False,2,1,6,TOP,108,6595,0,8613,18432,0,0,847,847,0,0,1,1,5,9,12,4
8967,1461,GOLD IV,MasterYi,False,5,1,9,JUNGLE,9,8078,1,5139,19781,0,0,700,12200,0,0,87,0,5,7,11,4
8968,1462,SILVER II,Vladimir,False,2,5,7,MIDDLE,79,6018,0,8531,19356,0,0,0,283,0,0,0,0,3,3,14,4
8969,1463,SILVER I,Tristana,False,1,3,7,BOTTOM,109,5736,0,6704,12656,0,0,142,236,2,0,0,1,6,6,7,4
8970,1464,GOLD IV,Pantheon,False,2,2,7,UTILITY,41,6123,0,7565,11315,0,0,123,123,0,0,0,2,13,19,14,4
8971,1465,GOLD IV,Jax,True,10,1,2,TOP,122,10628,0,17215,12127,2,0,8426,9775,1,0,8,0,4,9,12,4
8972,1466,SILVER III,Hecarim,True,6,6,2,JUNGLE,10,7874,1,6865,17728,3,0,513,21957,2,1,97,1,4,16,11,4
8973,1467,SILVER I,Ahri,True,6,7,3,MIDDLE,153,9818,0,15098,9324,6,0,6827,6905,3,1,0,1,7,15,14,4
8974,1468,SILVER I,Samira,True,11,9,3,BOTTOM,115,10316,0,18062,13097,6,0,6183,6183,0,1,4,0,3,4,4,7
8975,1469,SILVER II,Leona,True,3,19,2,UTILITY,44,8579,0,10358,11521,3,0,1786,1786,1,1,4,6,8,23,4,14
8976,1470,GOLD IV,Tryndamere,True,2,9,7,TOP,153,12184,1,15394,29741,4,0,5749,27871,1,2,18,1,11,31,6,4
8977,1471,SILVER III,Warwick,True,13,12,4,JUNGLE,54,14979,2,24711,39832,4,0,3207,19990,2,1,109,4,3,22,11,4
8978,1472,GOLD IV,Akshan,True,7,8,7,MIDDLE,193,13071,0,20315,19056,2,1,3285,8271,0,1,14,3,5,12,4,14
8979,1473,SILVER I,MissFortune,True,20,8,6,BOTTOM,137,16478,0,33638,19166,5,0,9510,18680,2,2,16,4,8,22,7,4
8980,1474,GOLD IV,Morgana,True,4,24,7,UTILITY,57,11140,0,21070,19157,3,0,959,2404,1,1,8,4,25,53,4,3
8981,1475,GOLD III,Malphite,False,3,8,6,TOP,144,9372,0,16913,18665,0,0,1623,4392,0,0,8,1,9,14,12,4
8982,1476,GOLD III,Kayn,False,7,8,12,JUNGLE,56,11421,2,28852,51165,0,0,0,15195,1,0,88,2,3,15,4,11
8983,1477,GOLD I,Yone,False,9,7,8,MIDDLE,174,13512,0,20056,23705,0,0,1228,8463,2,0,8,1,9,19,4,14
8984,1478,GOLD IV,Jinx,False,9,6,8,BOTTOM,190,12541,0,20715,21470,0,0,2535,5530,2,0,8,2,12,24,4,7
8985,1479,GOLD IV,Seraphine,False,3,11,12,UTILITY,20,8311,0,10242,20750,0,0,641,1335,2,0,0,4,10,29,14,4
8986,1480,SILVER IV,Gnar,False,3,4,6,TOP,139,8349,0,6461,21904,0,0,0,0,0,0,12,1,4,6,4,12
8987,1481,SILVER III,Viego,False,1,6,13,JUNGLE,13,6964,0,6251,30206,0,0,0,10633,4,0,60,4,12,20,11,4
8988,1482,SILVER III,Ryze,False,4,4,7,MIDDLE,149,8745,0,10145,20017,0,0,892,1025,1,0,4,1,8,12,14,4
8989,1483,SILVER I,MissFortune,False,4,4,6,BOTTOM,164,9313,0,13281,16827,0,0,799,799,0,0,0,0,4,5,7,4
8990,1484,GOLD IV,Karma,False,3,8,9,UTILITY,23,7549,0,10896,18341,0,0,369,605,2,0,0,6,11,27,4,14
8991,1485,SILVER I,Jayce,True,10,6,4,TOP,193,14192,0,26368,15663,7,0,12080,12601,1,0,20,1,8,12,14,4
8992,1486,SILVER II,Diana,True,6,5,1,JUNGLE,36,13131,3,12716,16226,3,1,5491,50468,2,1,203,4,2,29,4,11
8993,1487,SILVER II,Pantheon,True,13,6,5,MIDDLE,95,11587,1,21289,19212,1,0,3245,12165,1,1,16,0,8,13,4,14
8994,1488,PLATINUM IV,Jhin,True,11,10,1,BOTTOM,153,12045,0,24458,10009,5,0,6475,15050,0,1,0,0,4,7,7,4
8995,1489,PLATINUM IV,Thresh,True,1,15,5,UTILITY,50,7910,0,7800,17293,4,0,3623,4734,3,1,0,11,31,54,4,14
8996,1490,SILVER I,MonkeyKing,False,2,6,7,TOP,136,9881,0,13683,22687,3,0,3232,6209,2,0,0,1,8,12,14,4
8997,1491,SILVER II,Olaf,False,4,3,8,JUNGLE,27,8284,2,13669,28987,0,0,0,16983,1,0,100,0,7,13,11,6
8998,1492,GOLD IV,Yasuo,False,4,2,9,MIDDLE,153,9455,0,10868,19940,0,0,610,7039,2,0,8,3,9,17,14,4
8999,1493,SILVER I,Ezreal,False,5,3,8,BOTTOM,138,9159,0,18029,17213,0,0,503,3359,0,0,0,1,7,14,7,4
9000,1494,GOLD I,Nautilus,False,1,7,6,UTILITY,36,6315,0,7297,16202,0,0,440,2519,4,0,0,4,23,57,14,4
9001,1495,PLATINUM IV,DrMundo,True,10,12,5,TOP,177,13065,0,23886,33915,6,0,8609,12363,0,2,8,0,6,11,12,4
9002,1496,GOLD IV,XinZhao,True,13,7,2,JUNGLE,24,13110,2,22649,24534,5,0,8384,23691,0,1,118,4,8,21,11,4
9003,1497,GOLD IV,Lux,True,6,14,4,MIDDLE,133,9547,0,17063,11541,4,0,1765,4284,3,1,1,1,10,18,14,4
9004,1498,GOLD IV,Jhin,True,7,9,3,BOTTOM,158,10874,0,11493,13755,5,0,5767,6258,0,0,0,1,7,10,4,3
9005,1499,GOLD IV,Nami,True,2,17,2,UTILITY,5,7223,0,6714,8952,4,0,1571,2150,1,2,0,3,13,28,14,4
9006,1500,SILVER I,MonkeyKing,True,5,3,4,TOP,143,9613,0,16834,21025,2,0,3761,15946,2,0,8,1,7,26,12,4
9007,1501,SILVER II,Amumu,True,4,12,4,JUNGLE,16,9198,2,13406,19969,2,0,70,16308,0,1,113,0,8,14,11,4
9008,1502,GOLD IV,Irelia,True,9,5,3,MIDDLE,151,11651,0,15459,17356,4,0,4415,8298,0,0,16,1,3,7,14,4
9009,1503,GOLD IV,Sivir,True,14,7,4,BOTTOM,136,13082,1,22743,15041,3,0,5220,11914,0,1,16,1,5,12,7,4
9010,1504,GOLD IV,Nautilus,True,4,12,4,UTILITY,30,7880,0,7818,12046,1,0,274,874,3,1,0,4,24,50,4,14
9011,1505,GOLD IV,Tryndamere,False,2,5,5,TOP,142,8769,0,12214,21909,0,0,380,4526,0,0,12,1,7,13,4,6
9012,1506,GOLD III,Viego,False,4,5,8,JUNGLE,24,8750,1,9631,31769,0,0,0,6995,5,0,102,5,7,24,4,11
9013,1507,SILVER II,Zed,False,1,4,12,MIDDLE,125,7223,0,8660,19443,0,0,1277,2488,0,0,4,0,0,2,14,4
9014,1508,GOLD IV,Veigar,False,8,7,4,BOTTOM,139,10037,0,20356,12075,0,0,0,1339,1,0,4,1,10,16,12,4
9015,1509,SILVER IV,Pyke,False,4,8,7,UTILITY,26,8109,0,6646,16206,0,0,0,330,1,0,0,0,8,12,14,4
9016,1510,SILVER IV,Nasus,False,0,0,0,TOP,5,778,0,0,927,0,0,0,0,0,0,0,0,0,0,4,12
9017,1511,SILVER IV,Poppy,False,0,1,0,JUNGLE,0,1156,0,306,1641,0,0,0,523,0,0,13,0,0,0,11,4
9018,1512,GOLD IV,Leblanc,False,1,0,0,MIDDLE,9,1194,0,756,1072,0,0,0,0,0,0,0,0,1,0,4,14
9019,1513,SILVER I,MissFortune,False,0,0,1,BOTTOM,4,803,0,283,976,0,0,0,0,0,0,0,0,0,0,7,4
9020,1514,SILVER I,Xerath,False,0,0,0,Invalid,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14
9021,1515,GOLD IV,Riven,True,0,0,0,TOP,11,922,0,878,251,0,0,0,0,0,0,0,0,1,0,14,4
9022,1516,SILVER II,Ekko,True,0,0,0,JUNGLE,0,1003,0,0,1501,0,0,0,393,0,0,12,0,1,0,4,11
